ID,PROVINCIA,COMUNIDAD,P_FELICIDAD,P_SALUD,S_NIVEL_VIDA,S_LABORAL,S_AMOR,S_SEXO,PAREJA,AÑOS_PAREJA,S_PAREJA,CONVIVE_PAREJA,CASADO,AFINIDAD_GEN,AFINIDAD_GUSTOS,AFINIDAD_SOCIAL,AFINIDAD_ECONOMI,AFINIDAD_SEX,IMPORTANCIA_SEX,IMPORTANCIA_SEX_PAREJA,EDUCACION_S,ATRACION_P,N_PAREJAS,COMUNICACION_SEX,R_EXT_MATRIMONIAL,ATRACCIÓN,F_SEXO,F_ANUAL,SEXO,EDAD,E_CIVIL,ESTUDIOS,SIT_LABORAL,OCUPACION,STATUS,NACIONALIDAD,RELIGION,SIT_ENT,PERCEPCION_EN,BIENESTAR
16538,Cuenca,Castilla Mancha,5,5,4,4,6,4,1,34,4,1,1,4,3,5,4,4,8,8,0,0,1,3,0,1,Regularmente,0,1,58,1,0,2,Obrero,1,1,2,0,2,4.5
16565,Barcelona,Cataluña,4,5,4,4,5,4,1,10,4,1,0,3,4,4,4,4,7,6,0,0,4,3,1,1,Regularmente,0,0,35,0,3,2,Administrativo,1,1,0,1,2,4.25
16567,Gerona,Cataluña,4,5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,3,0,1,Regularmente,0,1,18,0,1,1,Obrero,1,1,1,0,2,3.5
16579,Lérida,Cataluña,5,5,5,5,5,2,1,14,5,1,1,3,4,4,4,4,7,5,1,0,2,3,0,1,Mensualmente,0,1,42,1,2,2,Administrativo,1,1,1,0,2,5.0
16610,Coruña,Galicia,4,5,2,5,6,5,1,50,5,1,1,3,4,4,2,4,10,10,0,0,1,3,0,1,Regularmente,1,0,70,1,0,2,Obrero,1,1,1,0,2,4.0
16621,Segovia,Castilla y León,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,6,0,1,1,75,3,0,1,Regularmente,0,1,34,0,2,2,Obrero,0,1,0,1,2,3.5
16672,Gerona,Cataluña,4,5,4,5,6,4,1,14,5,1,1,3,4,4,4,4,10,8,0,0,1,3,0,1,Regularmente,0,0,52,1,2,2,Obrero,1,1,1,0,2,4.5
16798,Barcelona,Cataluña,4,5,4,5,5,4,1,2,4,1,0,3,5,5,4,5,6,6,1,0,3,3,0,1,Regularmente,1,0,24,0,4,2,Mando,1,1,0,1,2,4.5
16823,Tarragona,Cataluña,5,4,5,4,6,5,1,19,5,1,1,4,5,5,5,5,5,5,0,0,2,3,0,2,Regularmente,0,1,45,1,2,2,Obrero,1,1,0,0,1,4.5
16829,Guadalajara,Castilla Mancha,4,5,4,4,6,4,1,43,5,1,1,4,4,5,5,5,10,10,0,0,1,3,0,1,Regularmente,0,1,58,1,2,2,Obrero,1,1,1,0,1,4.25
16849,Guadalajara,Castilla Mancha,5,4,2,0,6,5,1,1,5,0,0,3,3,4,3,4,10,10,1,0,3,3,0,1,Diariamente,0,0,23,0,3,1,Mando,1,1,1,0,2,2.75
16869,Palma,Baleares,5,5,4,0,5,4,1,31,5,1,1,3,3,4,4,4,8,7,0,0,100,3,0,1,Regularmente,0,0,57,1,2,2,Mando,1,1,1,0,1,3.5
16891,Segovia,Castilla y León,4,4,4,0,6,3,1,47,4,1,1,3,4,4,4,4,8,5,0,0,4,3,1,1,Regularmente,1,0,68,1,2,2,Comerciante,2,1,1,0,2,3.0
16901,Pontevedra,Galicia,4,4,4,5,5,4,1,20,5,1,0,3,4,4,5,4,8,8,1,0,998,3,0,1,Regularmente,0,0,39,0,4,2,Comerciante,2,1,1,0,2,4.25
16915,Gerona,Cataluña,4,5,4,4,5,5,1,20,4,1,1,1,5,4,4,4,10,10,0,0,1,3,0,1,Regularmente,0,1,39,1,2,2,Comerciante,1,1,1,0,2,4.25
16929,Ciudad Real,Castilla Mancha,4,4,4,0,6,4,1,49,5,1,1,3,4,5,4,5,9,9,0,0,1,3,0,1,Mensualmente,0,1,66,1,0,2,Obrero,1,1,1,0,2,3.0
16947,Valencia,Valencia,5,2,0,0,6,2,1,50,5,1,1,3,4,4,0,2,0,10,0,0,1,2,0,1,Regularmente,1,1,69,1,1,2,Mando,1,1,1,0,1,1.75
16978,Castellón,Valencia,4,5,4,2,6,4,1,7,4,1,1,3,4,4,3,4,7,5,1,0,7,3,0,2,Regularmente,1,0,39,1,4,2,Obrero,1,1,1,1,2,3.75
17021,Lugo,Galicia,4,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,3,1,1,Mensualmente,0,0,33,0,4,2,Mando,1,1,0,0,2,4.25
17059,Valencia,Valencia,4,5,4,4,5,4,1,20,5,1,1,3,4,4,4,5,8,8,0,0,1,3,0,1,Regularmente,1,0,48,1,4,2,Mando,1,1,1,0,2,4.25
17079,Orense,Galicia,4,5,4,4,5,4,1,4,4,0,0,3,3,4,3,4,8,8,0,0,6,3,0,1,Regularmente,0,0,23,0,2,2,Obrero,1,1,1,0,1,4.25
17170,Barcelona,Cataluña,4,4,4,4,6,4,1,30,4,1,1,4,4,4,4,4,7,9,0,0,98,3,0,1,Regularmente,0,1,48,1,2,2,Obrero,1,1,2,1,1,4.0
17176,Tarragona,Cataluña,5,4,4,5,6,5,1,20,5,1,1,3,5,5,4,5,8,8,0,0,2,3,0,2,Regularmente,0,1,41,1,4,2,Mando,1,1,1,1,2,4.5
17266,Tarragona,Cataluña,5,5,4,4,5,4,1,10,4,1,1,4,5,5,4,4,7,8,1,1,3,3,0,2,Regularmente,0,1,39,1,4,2,Mando,2,1,0,0,2,4.5
17287,Tarragona,Cataluña,4,5,4,4,5,4,1,33,4,1,1,3,4,4,4,4,5,5,0,0,2,3,0,1,Regularmente,0,1,50,1,2,2,Mando,1,1,0,0,1,4.25
17298,Lugo,Galicia,4,5,4,4,5,4,1,24,4,1,1,3,4,4,4,4,7,7,0,0,6,3,0,1,Regularmente,1,0,68,1,4,2,Autónomo,2,1,0,0,1,4.25
17395,Burgos,Castilla y León,5,4,5,5,5,4,0,0,0,0,0,0,0,0,0,0,8,0,1,0,25,3,1,1,Mensualmente,0,0,31,0,4,2,Obrero,1,1,0,0,2,4.75
17488,Pontevedra,Galicia,5,5,4,5,6,5,1,12,5,1,1,3,3,4,4,4,10,10,1,0,3,3,0,1,Regularmente,0,1,34,1,2,2,Administrativo,1,1,1,1,2,4.75
17543,Barcelona,Cataluña,5,4,3,0,5,4,1,8,5,1,0,3,4,4,4,4,9,8,1,0,2,3,1,1,Regularmente,1,0,30,0,2,0,Obrero,1,0,1,0,2,3.0
17550,Barcelona,Cataluña,5,4,1,5,6,5,1,2,5,0,0,3,3,4,3,4,7,6,1,0,8,3,0,1,Regularmente,0,0,23,0,2,2,Comerciante,1,1,0,0,1,3.75
17567,Badajoz,Extremadura,5,5,2,4,5,4,1,13,5,1,1,3,4,5,4,4,8,8,0,0,3,3,0,1,Regularmente,0,1,34,1,2,2,Comerciante,1,1,1,0,2,4.0
17605,Coruña,Galicia,5,5,4,4,6,4,1,3,5,1,1,3,4,4,4,5,8,8,1,0,12,3,0,1,Regularmente,0,0,27,1,3,2,Mando,1,1,0,0,2,4.5
17637,Lugo,Galicia,3,3,3,3,4,4,1,27,3,1,1,3,4,4,3,4,6,6,1,0,1,3,0,1,Regularmente,1,0,50,1,1,2,Obrero,1,1,2,1,2,3.0
17642,Coruña,Galicia,5,5,5,5,5,4,1,25,5,1,1,3,3,4,4,4,8,8,0,0,5,3,1,1,Regularmente,0,0,49,1,3,2,Mando,1,1,0,1,1,5.0
17679,Orense,Galicia,4,5,4,0,5,4,0,0,0,0,0,0,0,0,0,0,6,0,1,1,6,3,0,0,Regularmente,0,1,19,0,2,1,Obrero,1,1,0,0,2,3.25
17778,Burgos,Castilla y León,4,5,2,4,5,4,1,22,4,1,1,3,4,5,2,4,9,7,0,0,12,3,1,2,Regularmente,0,0,50,1,2,2,Obrero,1,1,1,1,2,3.75
17796,Barcelona,Cataluña,4,5,4,0,4,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,1,Sin actividad sexual,0,1,65,0,0,2,Obrero,1,1,1,0,2,3.25
17818,Barcelona,Cataluña,4,5,5,0,5,4,1,2,5,1,1,3,4,4,3,4,8,10,1,0,3,3,0,1,Regularmente,0,1,26,1,2,0,Comerciante,1,1,1,1,0,3.5
17867,Barcelona,Cataluña,2,3,4,0,1,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,3,1,1,Mensualmente,1,0,73,0,2,2,Obrero,1,1,1,0,2,2.25
17878,Las Palmas,Canarias,4,5,5,5,6,5,1,0,4,0,0,3,3,4,3,4,9,9,0,0,15,3,1,1,Regularmente,0,0,37,0,4,2,Mando,2,1,2,0,2,4.75
17895,Santa Cruz de Tenerife,Canarias,3,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,3,0,1,Regularmente,0,0,56,0,2,2,Obrero,1,1,2,0,2,3.0
17905,Lugo,Galicia,4,5,4,0,6,4,1,39,4,1,1,3,4,4,5,5,10,10,0,0,998,3,0,1,Regularmente,1,0,66,1,2,2,Director,2,1,1,0,2,3.25
17973,Coruña,Galicia,4,5,4,5,6,5,1,1,4,1,0,4,5,4,5,5,6,6,0,1,7,3,1,1,Regularmente,1,0,51,0,4,2,Mando,2,1,1,0,2,4.5
18004,Barcelona,Cataluña,3,3,4,4,6,5,1,0,0,0,0,3,3,4,3,4,8,0,0,0,30,3,1,1,Regularmente,0,0,51,0,2,2,Comerciante,1,1,1,0,2,3.5
18024,Castellón,Valencia,5,5,5,0,6,5,1,49,5,1,1,4,5,5,4,5,10,10,0,0,1,3,0,1,Mensualmente,0,1,84,1,1,2,Obrero,1,1,1,0,2,3.75
18150,Lérida,Cataluña,4,3,3,5,6,5,1,41,5,1,1,4,5,4,4,5,8,8,0,0,1,3,0,1,Regularmente,1,1,65,1,2,2,Comerciante,1,1,1,0,1,3.75
18175,Barcelona,Cataluña,5,4,4,5,6,5,1,2,5,1,0,3,4,4,4,5,8,8,1,0,4,3,0,1,Regularmente,0,1,29,0,4,2,Mando,1,0,0,0,2,4.5
18191,Orense,Galicia,5,5,4,0,6,5,1,4,5,1,1,3,4,5,4,5,5,5,0,0,2,3,0,1,Regularmente,0,1,21,1,2,1,Comerciante,1,1,1,1,1,3.5
18239,Gerona,Cataluña,4,4,4,5,3,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,20,3,0,2,Regularmente,0,0,30,0,2,2,Comerciante,1,1,0,0,2,4.25
18253,Valencia,Valencia,4,4,3,4,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,Ocasionalmente,0,1,34,0,4,2,Mando,1,1,1,0,2,3.75
18279,Lugo,Galicia,4,5,3,0,5,1,1,53,4,1,1,3,4,5,4,5,8,9,0,0,1,3,0,1,Ocasionalmente,0,1,78,1,2,2,Obrero,1,1,1,0,2,3.0
18293,Coruña,Galicia,4,5,3,4,5,4,1,34,4,1,1,3,4,4,4,4,4,5,0,0,10,3,0,1,Regularmente,1,0,60,1,2,2,Mando,1,1,1,0,2,4.0
18308,Coruña,Galicia,2,5,2,0,5,2,0,0,0,0,0,0,0,0,0,0,9,0,1,0,8,3,0,2,Mensualmente,0,0,29,0,2,0,Obrero,1,1,0,0,1,2.25
18315,Orense,Galicia,3,3,2,0,6,0,1,50,3,1,1,2,1,5,3,3,0,10,0,0,1,1,0,1,Sin actividad sexual,0,1,73,1,2,2,Comerciante,1,1,0,0,2,2.0
18344,Barcelona,Cataluña,5,5,1,5,6,5,1,5,5,1,1,3,4,4,4,5,9,9,1,0,41,3,0,1,Regularmente,0,1,23,1,2,2,Mando,2,1,1,0,1,4.0
18367,Tarragona,Cataluña,4,2,1,0,5,4,1,60,4,1,1,3,4,4,2,4,8,9,0,0,1,1,0,1,Ocasionalmente,1,1,78,1,1,2,Obrero,1,1,1,0,1,1.75
18445,Lérida,Cataluña,5,5,2,4,5,4,1,8,4,1,1,3,4,4,2,4,8,10,0,0,45,3,0,1,Diariamente,0,0,34,1,1,2,Obrero,1,0,2,1,1,4.0
18460,Barcelona,Cataluña,4,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,1,Regularmente,0,1,82,0,2,2,Mando,1,1,1,0,2,2.5
18487,León,Castilla y León,5,3,4,0,6,5,1,45,5,1,1,4,5,5,5,3,0,10,0,0,1,3,0,1,Sin actividad sexual,0,1,67,1,2,2,Comerciante,1,1,0,1,2,3.0
18493,Barcelona,Cataluña,2,3,2,2,5,4,1,0,2,0,0,3,3,4,3,4,8,8,1,0,3,3,1,1,Regularmente,0,0,29,0,2,2,Obrero,1,0,1,0,1,2.25
18499,Alicante,Valencia,5,4,4,5,5,4,1,1,5,0,0,3,3,4,3,4,8,10,1,0,10,3,0,1,Regularmente,0,1,24,0,2,2,Obrero,1,1,1,0,2,4.5
